LOAN_PAYMENT_ID,LOAN_ID,SCHEDULED_PAYMENT_DATE,ACTUAL_PAYMENT_DATE,SCHEDULED_AMOUNT,TOTAL_PAYMENT_AMOUNT,PRINCIPAL_AMOUNT,INTEREST_AMOUNT,FEE_AMOUNT,PAYMENT_STATUS,PAYMENT_METHOD,CREATED_TS,UPDATED_TS
722,42,2010-11-20,2010-11-20,4194.88,4194.88,768.6,3426.28,0.0,PAID,AUTOPAY,2010-11-20 00:00:00,2026-07-18 00:00:00
723,42,2010-12-20,2010-12-20,4194.88,4194.88,772.25,3422.63,0.0,PAID,CHECK,2010-12-20 00:00:00,2026-07-18 00:00:00
724,42,2011-01-20,2011-01-20,4194.88,4194.88,775.9,3418.98,0.0,PAID,TRANSFER,2011-01-20 00:00:00,2026-07-18 00:00:00
725,42,2011-02-19,2011-02-19,4194.88,4194.88,779.58,3415.3,0.0,PAID,TRANSFER,2011-02-19 00:00:00,2026-07-18 00:00:00
726,42,2011-03-22,2011-03-22,4194.88,4194.88,783.27,3411.61,0.0,PAID,TRANSFER,2011-03-22 00:00:00,2026-07-18 00:00:00
727,42,2011-04-21,2011-04-21,4194.88,4194.88,786.99,3407.89,0.0,PAID,BRANCH,2011-04-21 00:00:00,2026-07-18 00:00:00
728,42,2011-05-22,2011-05-22,4194.88,4194.88,790.72,3404.16,0.0,PAID,BRANCH,2011-05-22 00:00:00,2026-07-18 00:00:00
729,42,2011-06-21,2011-06-21,4194.88,4194.88,794.46,3400.42,0.0,PAID,TRANSFER,2011-06-21 00:00:00,2026-07-18 00:00:00
730,42,2011-07-21,2011-07-21,4194.88,4194.88,798.23,3396.65,0.0,PAID,ACH,2011-07-21 00:00:00,2026-07-18 00:00:00
731,42,2011-08-21,2011-08-21,4194.88,4194.88,802.01,3392.87,0.0,PAID,BRANCH,2011-08-21 00:00:00,2026-07-18 00:00:00
732,42,2011-09-20,2011-09-20,4194.88,4194.88,805.81,3389.07,0.0,PAID,CHECK,2011-09-20 00:00:00,2026-07-18 00:00:00
733,42,2011-10-21,2011-10-21,4194.88,4194.88,809.63,3385.25,0.0,PAID,AUTOPAY,2011-10-21 00:00:00,2026-07-18 00:00:00
734,42,2011-11-20,2011-11-20,4194.88,4194.88,813.46,3381.42,0.0,PAID,BRANCH,2011-11-20 00:00:00,2026-07-18 00:00:00
735,42,2011-12-21,2011-12-21,4194.88,4194.88,817.32,3377.56,0.0,PAID,ACH,2011-12-21 00:00:00,2026-07-18 00:00:00
736,42,2012-01-20,2012-01-20,4194.88,4194.88,821.19,3373.69,0.0,PAID,TRANSFER,2012-01-20 00:00:00,2026-07-18 00:00:00
737,42,2012-02-19,2012-02-19,4194.88,4194.88,825.08,3369.8,0.0,PAID,BRANCH,2012-02-19 00:00:00,2026-07-18 00:00:00
738,42,2012-03-21,2012-03-21,4194.88,4194.88,828.99,3365.89,0.0,PAID,CHECK,2012-03-21 00:00:00,2026-07-18 00:00:00
739,42,2012-04-20,2012-04-20,4194.88,4194.88,832.92,3361.96,0.0,PAID,ACH,2012-04-20 00:00:00,2026-07-18 00:00:00
740,42,2012-05-21,2012-06-03,4194.88,3358.01,0.0,3358.01,0.0,PARTIAL,ACH,2012-05-21 00:00:00,2026-07-18 00:00:00
741,42,2012-06-20,2012-06-20,4194.88,4194.88,836.87,3358.01,0.0,PAID,CHECK,2012-06-20 00:00:00,2026-07-18 00:00:00
742,42,2012-07-21,2012-07-21,4194.88,4194.88,840.83,3354.05,0.0,PAID,ACH,2012-07-21 00:00:00,2026-07-18 00:00:00
743,42,2012-08-20,2012-08-20,4194.88,4194.88,844.82,3350.06,0.0,PAID,BRANCH,2012-08-20 00:00:00,2026-07-18 00:00:00
744,43,2024-04-23,2024-04-23,260.0,260.0,165.25,94.75,0.0,PAID,BRANCH,2024-04-23 00:00:00,2026-07-18 00:00:00
745,43,2024-05-24,2024-05-24,260.0,260.0,166.5,93.5,0.0,PAID,AUTOPAY,2024-05-24 00:00:00,2026-07-18 00:00:00
746,43,2024-06-23,2024-06-23,260.0,260.0,167.77,92.23,0.0,PAID,BRANCH,2024-06-23 00:00:00,2026-07-18 00:00:00
747,43,2024-07-24,2024-07-24,260.0,260.0,169.04,90.96,0.0,PAID,TRANSFER,2024-07-24 00:00:00,2026-07-18 00:00:00
748,43,2024-08-23,2024-08-23,260.0,260.0,170.32,89.68,0.0,PAID,AUTOPAY,2024-08-23 00:00:00,2026-07-18 00:00:00
749,43,2024-09-23,2024-09-26,260.0,260.0,141.24,88.39,30.37,LATE,ACH,2024-09-23 00:00:00,2026-07-18 00:00:00
750,43,2024-10-23,2024-10-23,260.0,260.0,172.68,87.32,0.0,PAID,TRANSFER,2024-10-23 00:00:00,2026-07-18 00:00:00
751,43,2024-11-23,2024-11-23,260.0,260.0,173.99,86.01,0.0,PAID,BRANCH,2024-11-23 00:00:00,2026-07-18 00:00:00
752,43,2024-12-23,2025-01-17,260.0,260.0,142.72,84.69,32.59,LATE,ACH,2024-12-23 00:00:00,2026-07-18 00:00:00
753,43,2025-01-22,2025-01-22,260.0,260.0,176.39,83.61,0.0,PAID,AUTOPAY,2025-01-22 00:00:00,2026-07-18 00:00:00
754,43,2025-02-22,2025-02-22,260.0,260.0,177.73,82.27,0.0,PAID,TRANSFER,2025-02-22 00:00:00,2026-07-18 00:00:00
755,43,2025-03-24,2025-04-25,260.0,220.3,139.38,80.92,0.0,PARTIAL,BRANCH,2025-03-24 00:00:00,2026-07-18 00:00:00
756,43,2025-04-24,2025-04-24,260.0,260.0,180.14,79.86,0.0,PAID,BRANCH,2025-04-24 00:00:00,2026-07-18 00:00:00
757,43,2025-05-24,2025-05-24,260.0,260.0,181.5,78.5,0.0,PAID,ACH,2025-05-24 00:00:00,2026-07-18 00:00:00
758,43,2025-06-24,2025-06-24,260.0,260.0,182.88,77.12,0.0,PAID,AUTOPAY,2025-06-24 00:00:00,2026-07-18 00:00:00
759,43,2025-07-24,2025-07-24,260.0,260.0,184.26,75.74,0.0,PAID,CHECK,2025-07-24 00:00:00,2026-07-18 00:00:00
760,43,2025-08-23,2025-08-23,260.0,260.0,185.66,74.34,0.0,PAID,ACH,2025-08-23 00:00:00,2026-07-18 00:00:00
761,43,2025-09-23,2025-09-23,260.0,260.0,187.07,72.93,0.0,PAID,TRANSFER,2025-09-23 00:00:00,2026-07-18 00:00:00
762,43,2025-10-23,2025-10-23,260.0,260.0,188.49,71.51,0.0,PAID,BRANCH,2025-10-23 00:00:00,2026-07-18 00:00:00
763,43,2025-11-23,2025-11-23,260.0,260.0,189.92,70.08,0.0,PAID,TRANSFER,2025-11-23 00:00:00,2026-07-18 00:00:00
764,43,2025-12-23,2025-12-23,260.0,260.0,191.36,68.64,0.0,PAID,BRANCH,2025-12-23 00:00:00,2026-07-18 00:00:00
765,43,2026-01-23,2026-01-23,260.0,260.0,192.81,67.19,0.0,PAID,BRANCH,2026-01-23 00:00:00,2026-07-18 00:00:00
766,43,2026-02-22,2026-02-22,260.0,260.0,194.27,65.73,0.0,PAID,CHECK,2026-02-22 00:00:00,2026-07-18 00:00:00
767,43,2026-03-24,2026-03-24,260.0,260.0,195.74,64.26,0.0,PAID,ACH,2026-03-24 00:00:00,2026-07-18 00:00:00
768,44,2012-01-19,2012-02-17,1198.09,460.73,39.22,421.51,0.0,PARTIAL,CHECK,2012-01-19 00:00:00,2026-07-18 00:00:00
769,44,2012-02-19,2012-02-19,1198.09,1198.09,776.94,421.15,0.0,PAID,AUTOPAY,2012-02-19 00:00:00,2026-07-18 00:00:00
770,44,2012-03-20,2012-03-20,1198.09,1198.09,783.99,414.1,0.0,PAID,AUTOPAY,2012-03-20 00:00:00,2026-07-18 00:00:00
771,44,2012-04-20,2012-04-20,1198.09,1198.09,791.1,406.99,0.0,PAID,ACH,2012-04-20 00:00:00,2026-07-18 00:00:00
772,44,2012-05-20,2012-05-20,1198.09,1198.09,798.28,399.81,0.0,PAID,ACH,2012-05-20 00:00:00,2026-07-18 00:00:00
773,44,2012-06-20,2012-06-20,1198.09,1198.09,805.52,392.57,0.0,PAID,BRANCH,2012-06-20 00:00:00,2026-07-18 00:00:00
774,44,2012-07-20,2012-07-20,1198.09,1198.09,812.83,385.26,0.0,PAID,BRANCH,2012-07-20 00:00:00,2026-07-18 00:00:00
775,44,2012-08-20,2012-08-20,1198.09,1198.09,820.21,377.88,0.0,PAID,CHECK,2012-08-20 00:00:00,2026-07-18 00:00:00
776,44,2012-09-19,2012-09-19,1198.09,1198.09,827.65,370.44,0.0,PAID,AUTOPAY,2012-09-19 00:00:00,2026-07-18 00:00:00
777,44,2012-10-19,2012-10-19,1198.09,1198.09,835.16,362.93,0.0,PAID,ACH,2012-10-19 00:00:00,2026-07-18 00:00:00
778,44,2012-11-19,2012-11-19,1198.09,1198.09,842.74,355.35,0.0,PAID,ACH,2012-11-19 00:00:00,2026-07-18 00:00:00
779,44,2012-12-19,2012-12-19,1198.09,1198.09,850.38,347.71,0.0,PAID,BRANCH,2012-12-19 00:00:00,2026-07-18 00:00:00
780,44,2013-01-19,2013-01-19,1198.09,1198.09,858.1,339.99,0.0,PAID,BRANCH,2013-01-19 00:00:00,2026-07-18 00:00:00
781,44,2013-02-18,2013-02-18,1198.09,1198.09,865.89,332.2,0.0,PAID,CHECK,2013-02-18 00:00:00,2026-07-18 00:00:00
782,44,2013-03-21,2013-03-21,1198.09,1198.09,873.74,324.35,0.0,PAID,ACH,2013-03-21 00:00:00,2026-07-18 00:00:00
783,44,2013-04-20,2013-04-20,1198.09,1198.09,881.67,316.42,0.0,PAID,CHECK,2013-04-20 00:00:00,2026-07-18 00:00:00
784,44,2013-05-20,2013-05-20,1198.09,1198.09,889.67,308.42,0.0,PAID,AUTOPAY,2013-05-20 00:00:00,2026-07-18 00:00:00
785,44,2013-06-20,2013-07-05,1198.09,1198.09,866.33,300.35,31.41,LATE,ACH,2013-06-20 00:00:00,2026-07-18 00:00:00
786,45,2020-07-12,2020-07-12,797.1,797.1,423.69,373.41,0.0,PAID,AUTOPAY,2020-07-12 00:00:00,2026-07-18 00:00:00
787,45,2020-08-12,2020-08-12,797.1,797.1,429.3,367.8,0.0,PAID,BRANCH,2020-08-12 00:00:00,2026-07-18 00:00:00
788,45,2020-09-11,2020-09-11,797.1,797.1,434.99,362.11,0.0,PAID,BRANCH,2020-09-11 00:00:00,2026-07-18 00:00:00
789,45,2020-10-12,2020-10-12,797.1,797.1,440.76,356.34,0.0,PAID,AUTOPAY,2020-10-12 00:00:00,2026-07-18 00:00:00
790,45,2020-11-11,2020-12-05,797.1,797.1,417.56,350.5,29.04,LATE,ACH,2020-11-11 00:00:00,2026-07-18 00:00:00
791,45,2020-12-12,2020-12-12,797.1,797.1,452.13,344.97,0.0,PAID,ACH,2020-12-12 00:00:00,2026-07-18 00:00:00
792,45,2021-01-11,2021-01-11,797.1,797.1,458.12,338.98,0.0,PAID,AUTOPAY,2021-01-11 00:00:00,2026-07-18 00:00:00
793,45,2021-02-11,2021-02-11,797.1,797.1,464.2,332.9,0.0,PAID,ACH,2021-02-11 00:00:00,2026-07-18 00:00:00
794,45,2021-03-13,2021-03-13,797.1,797.1,470.35,326.75,0.0,PAID,TRANSFER,2021-03-13 00:00:00,2026-07-18 00:00:00
795,45,2021-04-12,2021-05-05,797.1,797.1,452.34,320.52,24.24,LATE,AUTOPAY,2021-04-12 00:00:00,2026-07-18 00:00:00
796,45,2021-05-13,2021-05-22,797.1,797.1,468.95,314.52,13.63,LATE,CHECK,2021-05-13 00:00:00,2026-07-18 00:00:00
797,45,2021-06-12,2021-06-12,797.1,797.1,488.79,308.31,0.0,PAID,CHECK,2021-06-12 00:00:00,2026-07-18 00:00:00
798,45,2021-07-13,2021-07-13,797.1,797.1,495.27,301.83,0.0,PAID,BRANCH,2021-07-13 00:00:00,2026-07-18 00:00:00
799,45,2021-08-12,2021-08-12,797.1,797.1,501.83,295.27,0.0,PAID,AUTOPAY,2021-08-12 00:00:00,2026-07-18 00:00:00
800,45,2021-09-12,2021-09-12,797.1,797.1,508.49,288.61,0.0,PAID,TRANSFER,2021-09-12 00:00:00,2026-07-18 00:00:00
801,45,2021-10-12,2021-10-12,797.1,797.1,515.22,281.88,0.0,PAID,CHECK,2021-10-12 00:00:00,2026-07-18 00:00:00
802,45,2021-11-11,2021-11-11,797.1,797.1,522.05,275.05,0.0,PAID,ACH,2021-11-11 00:00:00,2026-07-18 00:00:00
803,45,2021-12-12,2021-12-12,797.1,797.1,528.97,268.13,0.0,PAID,CHECK,2021-12-12 00:00:00,2026-07-18 00:00:00
804,45,2022-01-11,2022-01-11,797.1,797.1,535.98,261.12,0.0,PAID,TRANSFER,2022-01-11 00:00:00,2026-07-18 00:00:00
805,45,2022-02-11,2022-02-11,797.1,797.1,543.09,254.01,0.0,PAID,BRANCH,2022-02-11 00:00:00,2026-07-18 00:00:00
806,45,2022-03-13,2022-03-13,797.1,797.1,550.28,246.82,0.0,PAID,ACH,2022-03-13 00:00:00,2026-07-18 00:00:00
807,45,2022-04-13,2022-04-13,797.1,797.1,557.58,239.52,0.0,PAID,ACH,2022-04-13 00:00:00,2026-07-18 00:00:00
808,46,2024-08-12,2024-08-12,1097.41,1097.41,881.11,216.3,0.0,PAID,TRANSFER,2024-08-12 00:00:00,2026-07-18 00:00:00
809,46,2024-09-12,2024-09-12,1097.41,1097.41,886.5,210.91,0.0,PAID,ACH,2024-09-12 00:00:00,2026-07-18 00:00:00
810,46,2024-10-12,2024-10-12,1097.41,1097.41,891.92,205.49,0.0,PAID,CHECK,2024-10-12 00:00:00,2026-07-18 00:00:00
811,46,2024-11-12,2024-11-12,1097.41,1097.41,897.38,200.03,0.0,PAID,CHECK,2024-11-12 00:00:00,2026-07-18 00:00:00
812,46,2024-12-12,2024-12-26,1097.41,1097.41,887.21,194.54,15.66,LATE,BRANCH,2024-12-12 00:00:00,2026-07-18 00:00:00
813,46,2025-01-12,2025-01-12,1097.41,1097.41,908.29,189.12,0.0,PAID,CHECK,2025-01-12 00:00:00,2026-07-18 00:00:00
814,46,2025-02-11,2025-02-11,1097.41,1097.41,913.85,183.56,0.0,PAID,BRANCH,2025-02-11 00:00:00,2026-07-18 00:00:00
815,46,2025-03-14,2025-03-14,1097.41,1097.41,919.44,177.97,0.0,PAID,AUTOPAY,2025-03-14 00:00:00,2026-07-18 00:00:00
816,46,2025-04-13,2025-04-18,1097.41,1097.41,910.68,172.35,14.38,LATE,CHECK,2025-04-13 00:00:00,2026-07-18 00:00:00
817,46,2025-05-13,2025-05-23,1097.41,1097.41,894.79,166.78,35.84,LATE,ACH,2025-05-13 00:00:00,2026-07-18 00:00:00
818,46,2025-06-13,2025-06-13,1097.41,1097.41,936.11,161.3,0.0,PAID,ACH,2025-06-13 00:00:00,2026-07-18 00:00:00
819,46,2025-07-13,2025-07-13,1097.41,1097.41,941.83,155.58,0.0,PAID,CHECK,2025-07-13 00:00:00,2026-07-18 00:00:00
820,46,2025-08-13,2025-08-13,1097.41,1097.41,947.59,149.82,0.0,PAID,BRANCH,2025-08-13 00:00:00,2026-07-18 00:00:00
821,46,2025-09-12,2025-09-12,1097.41,1097.41,953.39,144.02,0.0,PAID,TRANSFER,2025-09-12 00:00:00,2026-07-18 00:00:00
822,46,2025-10-13,2025-10-30,1097.41,607.08,468.89,138.19,0.0,PARTIAL,BRANCH,2025-10-13 00:00:00,2026-07-18 00:00:00
823,46,2025-11-12,2025-11-12,1097.41,1097.41,962.09,135.32,0.0,PAID,TRANSFER,2025-11-12 00:00:00,2026-07-18 00:00:00
824,46,2025-12-12,2025-12-12,1097.41,1097.41,967.97,129.44,0.0,PAID,ACH,2025-12-12 00:00:00,2026-07-18 00:00:00
825,46,2026-01-12,2026-01-12,1097.41,1097.41,973.89,123.52,0.0,PAID,TRANSFER,2026-01-12 00:00:00,2026-07-18 00:00:00
826,46,2026-02-11,2026-02-11,1097.41,1097.41,979.85,117.56,0.0,PAID,AUTOPAY,2026-02-11 00:00:00,2026-07-18 00:00:00
827,46,2026-03-14,2026-03-14,1097.41,1097.41,985.84,111.57,0.0,PAID,CHECK,2026-03-14 00:00:00,2026-07-18 00:00:00
828,46,2026-04-13,2026-04-13,1097.41,1097.41,991.87,105.54,0.0,PAID,CHECK,2026-04-13 00:00:00,2026-07-18 00:00:00
829,47,2018-10-30,2018-10-30,172.93,172.93,137.8,35.13,0.0,PAID,BRANCH,2018-10-30 00:00:00,2026-07-18 00:00:00
830,47,2018-11-30,2018-11-30,172.93,172.93,138.32,34.61,0.0,PAID,CHECK,2018-11-30 00:00:00,2026-07-18 00:00:00
831,47,2018-12-30,2018-12-30,172.93,172.93,138.84,34.09,0.0,PAID,AUTOPAY,2018-12-30 00:00:00,2026-07-18 00:00:00
832,47,2019-01-30,2019-01-30,172.93,172.93,139.37,33.56,0.0,PAID,ACH,2019-01-30 00:00:00,2026-07-18 00:00:00
833,47,2019-03-01,2019-03-01,172.93,172.93,139.9,33.03,0.0,PAID,ACH,2019-03-01 00:00:00,2026-07-18 00:00:00
834,47,2019-04-01,2019-04-01,172.93,172.93,140.43,32.5,0.0,PAID,AUTOPAY,2019-04-01 00:00:00,2026-07-18 00:00:00
835,47,2019-05-01,2019-05-01,172.93,172.93,140.96,31.97,0.0,PAID,CHECK,2019-05-01 00:00:00,2026-07-18 00:00:00
836,48,2024-09-28,2024-09-28,1360.37,1360.37,933.39,426.98,0.0,PAID,ACH,2024-09-28 00:00:00,2026-07-18 00:00:00
837,48,2024-10-29,2024-10-29,1360.37,1360.37,943.21,417.16,0.0,PAID,BRANCH,2024-10-29 00:00:00,2026-07-18 00:00:00
838,48,2024-11-28,2024-11-28,1360.37,1360.37,953.13,407.24,0.0,PAID,TRANSFER,2024-11-28 00:00:00,2026-07-18 00:00:00
839,48,2024-12-29,2024-12-29,1360.37,1360.37,963.15,397.22,0.0,PAID,AUTOPAY,2024-12-29 00:00:00,2026-07-18 00:00:00
840,48,2025-01-28,2025-01-28,1360.37,1360.37,973.28,387.09,0.0,PAID,TRANSFER,2025-01-28 00:00:00,2026-07-18 00:00:00
841,48,2025-02-28,2025-03-31,1360.37,1360.37,958.18,376.85,25.34,LATE,BRANCH,2025-02-28 00:00:00,2026-07-18 00:00:00
842,48,2025-03-30,2025-03-30,1360.37,1360.37,993.6,366.77,0.0,PAID,AUTOPAY,2025-03-30 00:00:00,2026-07-18 00:00:00
843,48,2025-04-30,2025-04-30,1360.37,1360.37,1004.05,356.32,0.0,PAID,AUTOPAY,2025-04-30 00:00:00,2026-07-18 00:00:00
844,48,2025-05-30,2025-05-30,1360.37,1360.37,1014.61,345.76,0.0,PAID,AUTOPAY,2025-05-30 00:00:00,2026-07-18 00:00:00
845,48,2025-06-29,2025-06-29,1360.37,1360.37,1025.29,335.08,0.0,PAID,TRANSFER,2025-06-29 00:00:00,2026-07-18 00:00:00
846,48,2025-07-30,2025-07-30,1360.37,1360.37,1036.07,324.3,0.0,PAID,BRANCH,2025-07-30 00:00:00,2026-07-18 00:00:00
847,48,2025-08-29,,1360.37,0.0,0.0,0.0,0.0,MISSED,AUTOPAY,2025-08-29 00:00:00,2026-07-18 00:00:00
848,48,2025-09-29,2025-09-29,1360.37,1360.37,1046.97,313.4,0.0,PAID,ACH,2025-09-29 00:00:00,2026-07-18 00:00:00
849,48,2025-10-29,2025-10-29,1360.37,1360.37,1057.98,302.39,0.0,PAID,TRANSFER,2025-10-29 00:00:00,2026-07-18 00:00:00
850,48,2025-11-29,2025-12-18,1360.37,880.45,589.19,291.26,0.0,PARTIAL,CHECK,2025-11-29 00:00:00,2026-07-18 00:00:00
851,48,2025-12-29,2025-12-29,1360.37,1360.37,1075.31,285.06,0.0,PAID,TRANSFER,2025-12-29 00:00:00,2026-07-18 00:00:00
852,48,2026-01-28,2026-02-10,1360.37,1360.37,1066.16,273.75,20.46,LATE,TRANSFER,2026-01-28 00:00:00,2026-07-18 00:00:00
853,48,2026-02-28,2026-02-28,1360.37,1360.37,1097.83,262.54,0.0,PAID,TRANSFER,2026-02-28 00:00:00,2026-07-18 00:00:00
854,48,2026-03-30,2026-03-30,1360.37,1360.37,1109.38,250.99,0.0,PAID,BRANCH,2026-03-30 00:00:00,2026-07-18 00:00:00
855,48,2026-04-30,2026-04-30,1360.37,1360.37,1121.05,239.32,0.0,PAID,AUTOPAY,2026-04-30 00:00:00,2026-07-18 00:00:00
856,48,2026-05-30,2026-05-30,1360.37,1360.37,1132.84,227.53,0.0,PAID,CHECK,2026-05-30 00:00:00,2026-07-18 00:00:00
857,49,2014-09-15,2014-09-15,2762.79,2762.79,918.39,1844.4,0.0,PAID,TRANSFER,2014-09-15 00:00:00,2026-07-18 00:00:00
858,49,2014-10-16,2014-10-16,2762.79,2762.79,924.03,1838.76,0.0,PAID,TRANSFER,2014-10-16 00:00:00,2026-07-18 00:00:00
859,49,2014-11-15,2014-11-15,2762.79,2762.79,929.7,1833.09,0.0,PAID,AUTOPAY,2014-11-15 00:00:00,2026-07-18 00:00:00
860,49,2014-12-16,2014-12-16,2762.79,2762.79,935.4,1827.39,0.0,PAID,BRANCH,2014-12-16 00:00:00,2026-07-18 00:00:00
861,49,2015-01-15,2015-01-15,2762.79,2762.79,941.15,1821.64,0.0,PAID,CHECK,2015-01-15 00:00:00,2026-07-18 00:00:00
862,49,2015-02-15,2015-02-15,2762.79,2762.79,946.92,1815.87,0.0,PAID,TRANSFER,2015-02-15 00:00:00,2026-07-18 00:00:00
863,49,2015-03-17,2015-03-17,2762.79,2762.79,952.73,1810.06,0.0,PAID,CHECK,2015-03-17 00:00:00,2026-07-18 00:00:00
864,49,2015-04-17,2015-04-17,2762.79,2762.79,958.58,1804.21,0.0,PAID,TRANSFER,2015-04-17 00:00:00,2026-07-18 00:00:00
865,49,2015-05-17,2015-05-17,2762.79,2762.79,964.46,1798.33,0.0,PAID,BRANCH,2015-05-17 00:00:00,2026-07-18 00:00:00
866,49,2015-06-16,2015-06-16,2762.79,2762.79,970.38,1792.41,0.0,PAID,BRANCH,2015-06-16 00:00:00,2026-07-18 00:00:00
867,49,2015-07-17,2015-07-17,2762.79,2762.79,976.34,1786.45,0.0,PAID,TRANSFER,2015-07-17 00:00:00,2026-07-18 00:00:00
868,49,2015-08-16,2015-09-15,2762.79,1780.46,0.0,1780.46,0.0,PARTIAL,CHECK,2015-08-16 00:00:00,2026-07-18 00:00:00
869,49,2015-09-16,2015-09-16,2762.79,2762.79,982.33,1780.46,0.0,PAID,ACH,2015-09-16 00:00:00,2026-07-18 00:00:00
870,49,2015-10-16,2015-10-16,2762.79,2762.79,988.36,1774.43,0.0,PAID,BRANCH,2015-10-16 00:00:00,2026-07-18 00:00:00
871,49,2015-11-16,2015-11-16,2762.79,2762.79,994.43,1768.36,0.0,PAID,BRANCH,2015-11-16 00:00:00,2026-07-18 00:00:00
872,49,2015-12-16,2015-12-16,2762.79,2762.79,1000.53,1762.26,0.0,PAID,CHECK,2015-12-16 00:00:00,2026-07-18 00:00:00
873,49,2016-01-15,2016-01-15,2762.79,2762.79,1006.67,1756.12,0.0,PAID,TRANSFER,2016-01-15 00:00:00,2026-07-18 00:00:00
874,49,2016-02-15,2016-03-16,2762.79,2762.79,974.81,1749.94,38.04,LATE,AUTOPAY,2016-02-15 00:00:00,2026-07-18 00:00:00
875,49,2016-03-16,2016-03-16,2762.79,2762.79,1018.83,1743.96,0.0,PAID,TRANSFER,2016-03-16 00:00:00,2026-07-18 00:00:00
876,49,2016-04-16,2016-04-16,2762.79,2762.79,1025.09,1737.7,0.0,PAID,BRANCH,2016-04-16 00:00:00,2026-07-18 00:00:00
877,49,2016-05-16,2016-05-16,2762.79,2762.79,1031.38,1731.41,0.0,PAID,ACH,2016-05-16 00:00:00,2026-07-18 00:00:00
878,50,2017-06-05,,1480.02,0.0,0.0,0.0,0.0,MISSED,BRANCH,2017-06-05 00:00:00,2026-07-18 00:00:00
879,50,2017-07-06,2017-07-06,1480.02,1480.02,809.16,670.86,0.0,PAID,BRANCH,2017-07-06 00:00:00,2026-07-18 00:00:00
880,50,2017-08-05,2017-08-05,1480.02,1480.02,817.34,662.68,0.0,PAID,TRANSFER,2017-08-05 00:00:00,2026-07-18 00:00:00
881,50,2017-09-05,2017-09-05,1480.02,1480.02,825.61,654.41,0.0,PAID,CHECK,2017-09-05 00:00:00,2026-07-18 00:00:00
882,50,2017-10-05,2017-10-05,1480.02,1480.02,833.96,646.06,0.0,PAID,ACH,2017-10-05 00:00:00,2026-07-18 00:00:00
883,50,2017-11-05,2017-11-05,1480.02,1480.02,842.4,637.62,0.0,PAID,ACH,2017-11-05 00:00:00,2026-07-18 00:00:00
884,50,2017-12-05,2017-12-05,1480.02,1480.02,850.92,629.1,0.0,PAID,AUTOPAY,2017-12-05 00:00:00,2026-07-18 00:00:00
885,50,2018-01-05,2018-01-05,1480.02,1480.02,859.52,620.5,0.0,PAID,CHECK,2018-01-05 00:00:00,2026-07-18 00:00:00
886,50,2018-02-04,2018-02-04,1480.02,1480.02,868.22,611.8,0.0,PAID,BRANCH,2018-02-04 00:00:00,2026-07-18 00:00:00
